,ID,long_dist,speed,speed_diff
104,1.0,21.20637142287005,3.38840291,-0.9115970899999999
105,1.0,22.165597659870045,3.3407737629999996,-0.9592262370000002
106,1.0,23.155788504870046,2.309809155,-0.9901908449999999
107,1.0,24.164377247870043,2.291411257,-1.0085887429999998
108,1.0,25.155412436870037,2.308964811,-0.9910351889999998
109,1.0,26.106096683870035,2.349315753,-0.9506842469999999
110,1.0,26.95306340687003,2.4530332770000003,-0.8469667229999995
111,1.0,27.62926234187003,3.6238010650000003,-0.6761989349999995
112,1.0,28.144932913870022,3.7843294280000004,-0.5156705719999994
113,1.0,28.144932913870022,4.3,0.0
114,1.0,28.144932913870022,3.3,0.0
115,1.0,28.144932913870022,3.3,0.0
116,1.0,28.144932913870022,4.3,0.0
117,1.0,28.144932913870022,3.3,0.0
118,1.0,28.144932913870022,4.3,0.0
119,1.0,28.144932913870022,4.3,0.0
120,1.0,28.83707259787002,2.607860316,-0.6921396839999998
121,1.0,29.57169836587002,3.565374232,-0.7346257679999999
122,1.0,30.29805102787003,3.573647338,-0.726352662
123,1.0,30.99746596387004,3.6005850639999997,-0.6994149360000002
124,1.0,31.69726931287005,2.600196651,-0.6998033489999997
125,1.0,32.414437856870066,2.582831456,-0.7171685439999997
126,1.0,33.14997713287008,2.564460724,-0.7355392759999999
127,1.0,33.14997713287009,3.3,0.0
128,1.0,33.149977132870106,3.3,0.0
129,1.0,33.14997713287012,4.3,0.0
130,1.0,33.149977132870134,4.3,0.0
131,2.0,3.4304240285019754,3.3,0.0
132,2.0,3.4304240285019763,4.3,0.0
133,2.0,3.430424028501978,3.3,0.0
134,2.0,3.430424028501978,4.3,0.0
135,2.0,3.430424028501978,3.3,0.0
136,2.0,3.430424028501978,3.3,0.0
137,2.0,3.430424028501978,3.3,0.0
138,2.0,3.4304240285019745,3.3,0.0
139,2.0,3.4304240285019745,4.3,0.0
140,2.0,3.4304240285019745,3.3,0.0
141,2.0,3.4304240285019745,4.3,0.0
142,2.0,3.4304240285019745,3.3,0.0
143,2.0,3.4304240285019745,3.3,0.0
144,2.0,3.4304240285019745,4.3,0.0
145,2.0,3.4304240285019745,3.3,0.0
146,2.0,3.4304240285019745,3.3,0.0
147,2.0,3.4304240285019816,4.3,0.0
148,2.0,3.4304240285019745,4.3,0.0
149,2.0,3.4304240285019745,3.3,0.0
150,2.0,3.4304240285019745,3.3,0.0
151,2.0,3.4304240285019745,3.3,0.0
152,2.0,3.4304240285019745,4.3,0.0
153,2.0,3.4304240285019745,4.3,0.0
154,2.0,3.4304240285019745,4.3,0.0
155,2.0,3.4304240285019745,3.3,0.0
156,2.0,3.4304240285019745,4.3,0.0
157,2.0,3.4304240285019745,3.3,0.0
158,2.0,3.4304240285019745,4.3,0.0
159,2.0,3.4304240285019745,3.3,0.0
160,2.0,3.4304240285019745,4.3,0.0
161,2.0,3.4304240285019745,4.3,0.0
162,2.0,3.4304240285019745,3.3,0.0
163,2.0,3.4304240285019887,4.3,0.0
164,2.0,3.4304240285019887,3.3,0.0
165,2.0,3.4304240285019887,4.3,0.0
166,2.0,3.4304240285019887,3.3,0.0
167,2.0,3.4304240285019887,3.3,0.0
168,2.0,3.4304240285019887,4.3,0.0
169,2.0,3.4304240285019887,3.3,0.0
170,2.0,3.4304240285019887,3.3,0.0
171,2.0,3.4304240285019887,4.3,0.0
172,2.0,3.4304240285019887,4.3,0.0
173,2.0,3.4304240285019887,4.3,0.0
174,2.0,3.4304240285019887,3.3,0.0
175,2.0,3.4304240285019887,3.3,0.0
176,2.0,3.4304240285019887,3.3,0.0
177,2.0,3.4304240285019887,3.3,0.0
178,2.0,3.4304240285019887,4.3,0.0
179,2.0,3.4304240285019887,4.3,0.0
180,2.0,3.4304240285019887,4.3,0.0
181,2.0,3.4304240285019887,4.3,0.0
182,2.0,3.4304240285019887,3.3,0.0
183,2.0,3.4304240285019887,4.3,0.0
184,2.0,3.4304240285019887,4.3,0.0
185,2.0,3.4304240285019887,3.3,0.0
186,2.0,3.4304240285019887,4.3,0.0
187,2.0,3.4304240285019887,4.3,0.0
188,2.0,3.4304240285019887,4.3,0.0
189,2.0,3.4304240285019887,4.3,0.0
190,2.0,3.4304240285019887,4.3,0.0
191,2.0,3.4447726505019887,3.285651378,-0.014348621999999978
192,2.0,3.458357313502006,3.286415337,-0.013584662999999608
193,2.0,3.4966475225020304,4.261709791,-0.038290208999999464
194,2.0,3.578285954502036,4.218361568,-0.0816384320000001
195,2.0,3.697256225502059,4.181029729,-0.11897027100000024
196,2.0,3.851440981502037,4.145815244,-0.15418475600000026
197,2.0,4.031642026502027,3.1197989550000003,-0.18020104499999956
198,2.0,4.22887623050201,3.102765796,-0.1972342039999999
199,2.0,4.422059384502006,3.106816846,-0.19318315399999975
200,2.0,4.612154512502002,4.1099048719999995,-0.19009512800000028
201,2.0,4.7817142485019986,4.130440264,-0.16955973600000007
202,2.0,4.948442642502016,3.133271606,-0.16672839399999972
203,2.0,5.110991232502045,3.1374514099999997,-0.1625485900000001
204,2.0,5.289546357502047,3.121444875,-0.17855512499999993
205,2.0,5.501476957502064,3.0880694,-0.21193059999999964
206,2.0,5.771406090502069,4.030070867,-0.26992913299999977
207,2.0,6.092691840502084,2.9787142500000003,-0.3212857499999995
208,2.0,6.441225747502074,3.9514660929999996,-0.3485339070000002
209,2.0,6.832033999502073,3.9091917479999996,-0.39080825200000024
210,2.0,7.243707122502087,3.888326877,-0.4116731229999999
211,2.0,7.664016032502104,2.8796910899999997,-0.42030891000000015
212,2.0,8.05966108050211,2.9043549520000003,-0.39564504799999956
213,2.0,8.449757370502141,2.90990371,-0.3900962899999998
214,2.0,8.815625849502169,2.9341315210000003,-0.3658684789999995
215,2.0,9.160533345502188,2.9550925039999996,-0.34490749600000026
216,2.0,9.497799066502182,3.962734279,-0.33726572099999963
217,2.0,9.845945500502182,2.9518535659999996,-0.3481464340000002
218,2.0,10.214005047502212,2.931940453,-0.36805954699999965
219,2.0,10.587108621502239,3.926896426,-0.37310357399999994
220,2.0,10.963492756502262,2.9236158650000004,-0.37638413499999945
221,2.0,11.347794756502253,3.915698,-0.3843019999999999
222,2.0,11.737938113502253,2.9098566430000004,-0.39014335699999947
223,2.0,12.130134585502276,2.9078035279999996,-0.3921964720000002
224,2.0,12.529932130502289,3.9002024549999996,-0.3997975450000002
225,2.0,12.968619221502308,2.8613129089999996,-0.43868709100000025
226,2.0,13.453593993502295,2.8150252279999997,-0.48497477200000016
227,2.0,13.994296799502308,2.759297194,-0.5407028059999996
228,2.0,14.600099406502295,2.6941973929999996,-0.6058026070000002
229,2.0,15.282062754502306,3.618036652,-0.681963348
230,2.0,16.032933118502342,2.549129636,-0.7508703639999998
231,2.0,16.832042189502374,2.5008909289999997,-0.7991090710000002
232,2.0,17.66918417750236,3.462858012,-0.837141988
233,2.0,18.517060899502383,3.452123278,-0.8478767219999996
234,2.0,19.37191045350238,2.4451504459999995,-0.8548495540000003
235,2.0,20.215456665502415,2.456453788,-0.8435462119999997
236,2.0,21.065065789502455,2.450390876,-0.8496091239999997
237,3.0,3.783951061613303,4.3,0.0
238,3.0,3.7839510616133047,3.3,0.0
239,3.0,3.7839510616133047,4.3,0.0
240,3.0,3.7839510616133047,3.3,0.0
241,3.0,3.7839510616133047,3.3,0.0
242,3.0,3.7839510616133047,3.3,0.0
243,3.0,3.7839510616133047,4.3,0.0
244,3.0,3.783951061613301,4.3,0.0
245,3.0,3.783951061613301,3.3,0.0
246,3.0,3.783951061613301,4.3,0.0
247,3.0,3.783951061613301,3.3,0.0
248,3.0,3.783951061613301,3.3,0.0
249,3.0,3.783951061613301,4.3,0.0
250,3.0,3.783951061613301,3.3,0.0
251,3.0,3.783951061613301,4.3,0.0
252,3.0,3.7839510616133083,3.3,0.0
253,3.0,3.7839510616133083,3.3,0.0
254,3.0,3.7839510616133083,4.3,0.0
255,3.0,3.7839510616133083,4.3,0.0
256,3.0,3.7839510616133083,3.3,0.0
257,3.0,3.7839510616133083,4.3,0.0
258,4.0,1.7915895816802987,3.3,1.1333015178904544
259,4.0,1.7915895816802987,4.3,0.0
260,4.0,1.7915895816802987,4.3,0.0
261,4.0,1.7915895816802987,3.3,0.0
262,4.0,1.7915895816802987,3.3,0.0
263,4.0,1.7915895816802987,3.3,0.0
264,4.0,1.7915895816802987,3.3,0.0
265,4.0,1.7915895816802951,3.3,0.0
266,4.0,1.7915895816802916,4.3,0.0
267,4.0,1.7915895816802916,3.3,0.0
268,4.0,1.7915895816802916,4.3,0.0
269,4.0,1.7915895816802916,3.3,0.0
270,4.0,1.7915895816802916,3.3,0.0
271,4.0,1.7915895816802916,4.3,0.0
272,4.0,1.7915895816802916,3.3,0.0
273,4.0,1.7915895816802916,4.3,0.0
274,4.0,1.7915895816802845,4.3,0.0
275,4.0,1.7915895816802845,4.3,0.0
276,4.0,1.7915895816802845,3.3,0.0
277,4.0,1.7915895816802845,3.3,0.0
278,4.0,1.7915895816802845,4.3,0.0
279,4.0,1.7915895816802845,4.3,0.0
280,4.0,1.8087431036802855,3.2828464779999997,-0.017153522000000088
281,4.0,1.8681072956802893,4.2406358079999995,-0.059364192000000315
282,4.0,1.9562247806802873,4.211882515,-0.08811748499999972
283,4.0,2.06853815268029,4.187686628,-0.11231337200000002
284,4.0,2.1991398246802873,4.169398328,-0.13060167200000006
285,4.0,2.3306139466802875,4.168525878,-0.1314741220000002
286,4.0,2.462861259680281,4.167752687,-0.1322473129999997
287,4.0,2.5765989696802762,4.18626229,-0.11373770999999966
288,4.0,2.6437493136802743,4.232849656,-0.06715034399999986
289,4.0,2.657375347680272,4.286373966,-0.01362603399999962
290,4.0,2.657375347680272,4.3,0.0
291,4.0,2.657375347680272,4.3,0.0
292,4.0,2.657375347680272,3.3,0.0
293,4.0,2.657375347680272,4.3,0.0
294,4.0,2.657375347680272,3.3,0.0
295,4.0,2.657375347680272,3.3,0.0
296,4.0,2.657375347680272,3.3,0.0
297,4.0,2.657375347680272,4.3,0.0
298,4.0,2.6880550236802776,3.2693203239999997,-0.0306796760000001
299,4.0,2.8116373806802812,3.1764176429999997,-0.12358235700000009
300,4.0,2.998325189680287,4.113312191,-0.18668780899999948
301,4.0,3.2480305416802935,3.0502946479999995,-0.24970535200000032
302,4.0,3.5399231706803107,4.008107371,-0.29189262899999946
303,4.0,3.8526149716803104,2.987308199,-0.3126918009999997
304,4.0,4.1782936606803105,2.9743213109999997,-0.3256786890000001
305,4.0,4.509640709680326,2.968652951,-0.33134704899999967
306,4.0,4.83357091168034,2.976069798,-0.32393020199999967
307,4.0,5.1369908866803655,2.996580025,-0.30341997499999973
308,4.0,5.4147619616803695,4.022228925,-0.27777107499999953
309,4.0,5.66982899168039,4.04493297,-0.2550670300000002
310,4.0,5.9159333806804,4.053895611,-0.2461043890000001
311,4.0,6.152734096680405,3.0631992839999995,-0.2368007160000003
312,4.0,6.394321800680416,4.058412296,-0.24158770399999963
313,4.0,6.653611277680426,3.0407105229999996,-0.25928947700000027
314,4.0,6.934601947680449,3.0190093300000003,-0.28099066999999955
315,5.0,1.1494963549591715,4.3,1.7948498931984371
316,5.0,1.1494963549591706,4.3,0.0
317,5.0,1.1494963549591688,3.3,0.0
318,5.0,1.1494963549591688,4.3,0.0
319,5.0,1.1494963549591688,4.3,0.0
320,5.0,1.1494963549591688,4.3,0.0
321,5.0,1.1494963549591688,3.3,0.0
322,5.0,1.1494963549591688,3.3,0.0
323,5.0,1.1494963549591688,3.3,0.0
324,5.0,1.1494963549591688,3.3,0.0
325,5.0,1.1494963549591688,4.3,0.0
326,5.0,1.1494963549591688,4.3,0.0
327,5.0,1.1494963549591688,3.3,0.0
328,6.0,3.4699976266587935,4.3,0.0
329,6.0,3.4699976266587926,3.3,0.0
330,6.0,3.4699976266587935,3.3,0.0
331,6.0,3.4699976266587953,3.3,0.0
332,6.0,3.4699976266587953,3.3,0.0
333,6.0,3.4699976266587953,3.3,0.0
334,6.0,3.4699976266587953,4.3,0.0
335,6.0,3.4699976266587953,4.3,0.0
336,6.0,3.4699976266587953,3.3,0.0
337,6.0,3.4699976266587953,3.3,0.0
338,6.0,3.472594516658795,4.29740311,-0.0025968899999995187
339,6.0,3.5094768816587916,4.2631176349999995,-0.036882365000000306
340,6.0,3.5730801526587896,3.236396729,-0.06360327099999985
341,6.0,3.6580973496587887,4.214982803,-0.08501719699999999
342,6.0,3.7505186456587865,4.207578704,-0.09242129599999949
343,6.0,3.8522376956587934,4.19828095,-0.10171904999999981
344,6.0,3.942800400658797,4.209437295,-0.09056270499999997
345,6.0,4.015346479658788,3.2274539209999995,-0.07254607900000032
346,6.0,4.0747987116587865,4.240547768,-0.05945223199999994
347,6.0,4.12376626765878,4.251032444,-0.04896755600000002
348,6.0,4.1462489496587835,3.277517318,-0.0224826819999997
349,6.0,4.146292343658786,3.2999566060000003,-4.339399999953031e-05
350,6.0,4.146292343658786,3.3,0.0
351,6.0,4.146292343658786,4.3,0.0
352,6.0,4.146292343658786,3.3,0.0
353,6.0,4.146292343658786,3.3,0.0
354,6.0,4.146292343658786,4.3,0.0
355,6.0,4.146292343658786,4.3,0.0
356,6.0,4.146292343658786,3.3,0.0
357,6.0,4.146292343658786,4.3,0.0
358,6.0,4.146292343658786,4.3,0.0
359,6.0,4.146292343658786,4.3,0.0
360,6.0,4.146292343658786,4.3,0.0
361,6.0,4.146292343658786,3.3,0.0
362,6.0,4.146292343658786,4.3,0.0
363,6.0,4.146292343658786,3.3,0.0
364,6.0,4.146292343658786,4.3,0.0
365,6.0,4.146292343658786,3.3,0.0
366,6.0,4.146292343658786,4.3,0.0
367,6.0,4.146292343658786,3.3,0.0
368,6.0,4.146292343658786,3.3,0.0
369,6.0,4.146292343658786,4.3,0.0
370,6.0,4.146292343658786,3.3,0.0
371,6.0,4.146292343658786,4.3,0.0
372,6.0,4.146292343658786,4.3,0.0
373,6.0,4.146292343658786,4.3,0.0
374,6.0,4.146292343658786,4.3,0.0
375,6.0,4.161214308658799,4.285078035,-0.014921965000000093
376,6.0,4.2270110226588145,4.234203286,-0.0657967140000002
377,6.0,4.345431223658835,4.181579799,-0.11842020100000017
378,6.0,4.506390741658834,3.1390404819999995,-0.1609595180000003
379,6.0,5.711657921658855,2.09473282,-1.2052671799999999
380,6.0,6.955262773658859,2.056395148,-1.2436048519999998
381,7.0,3.5697845291146058,3.3,0.0
382,7.0,3.5697845291146066,4.3,0.0
383,7.0,3.5697845291146066,4.3,0.0
384,7.0,3.5697845291146066,3.3,0.0
385,7.0,3.5697845291146066,3.3,0.0
386,7.0,3.5697845291146066,3.3,0.0
387,7.0,3.5697845291146066,4.3,0.0
388,7.0,3.569784529114603,3.3,0.0
389,7.0,3.5697845291145995,4.3,0.0
390,7.0,3.5697845291145995,3.3,0.0
391,7.0,3.5697845291145995,4.3,0.0
392,7.0,3.5697845291145995,3.3,0.0
393,7.0,3.5697845291145995,3.3,0.0
394,7.0,3.5697845291145995,4.3,0.0
395,7.0,3.5697845291145995,3.3,0.0
396,7.0,3.5697845291145995,4.3,0.0
397,7.0,3.5697845291145995,3.3,0.0
398,7.0,3.5697845291145995,3.3,0.0
399,7.0,3.5697845291145995,4.3,0.0
400,7.0,3.5697845291145995,4.3,0.0
401,7.0,3.5697845291145995,4.3,0.0
402,7.0,3.5697845291145995,4.3,0.0
403,7.0,3.5697845291145995,4.3,0.0
404,7.0,3.5697845291145995,3.3,0.0
405,7.0,3.5697845291145995,4.3,0.0
406,7.0,3.5697845291145995,3.3,0.0
407,7.0,3.5697845291145995,3.3,0.0
408,7.0,3.5697845291145995,4.3,0.0
409,7.0,3.5697845291145995,4.3,0.0
410,7.0,3.5697845291145995,4.3,0.0
411,7.0,3.5697845291145995,4.3,0.0
412,7.0,3.5697845291145995,4.3,0.0
413,7.0,3.5697845291145995,3.3,0.0
414,7.0,3.5697845291145995,3.3,0.0
415,7.0,3.5697845291145995,4.3,0.0
416,7.0,3.5697845291145995,4.3,0.0
417,7.0,3.5697845291145995,3.3,0.0
418,7.0,3.5697845291145995,4.3,0.0
419,7.0,3.5697845291145995,3.3,0.0
420,7.0,3.5697845291145995,4.3,0.0
421,7.0,3.5697845291145995,3.3,0.0
422,7.0,3.5697845291145995,4.3,0.0
423,7.0,3.5697845291145995,4.3,0.0
424,7.0,3.5697845291145995,3.3,0.0
425,7.0,3.5697845291145995,4.3,0.0
426,7.0,3.5697845291145995,3.3,0.0
427,7.0,3.5697845291145995,3.3,0.0
428,7.0,3.5697845291145995,4.3,0.0
429,7.0,3.5697845291145995,4.3,0.0
430,7.0,3.5697845291145995,3.3,0.0
431,7.0,3.5697845291145995,3.3,0.0
432,7.0,3.5697845291145995,4.3,0.0
433,7.0,3.5697845291145995,3.3,0.0
434,7.0,3.5697845291145995,3.3,0.0
435,7.0,3.5697845291145995,3.3,0.0
436,7.0,3.5899833361146136,4.279801193,-0.020198806999999874
437,7.0,3.648906546114631,4.24107679,-0.05892320999999967
438,7.0,3.741487711114644,4.207418835,-0.09258116499999947
439,7.0,3.8601437371146687,4.181343974,-0.11865602600000003
440,7.0,3.986736437114672,4.1734073,-0.12659269999999978
441,7.0,4.121265410114688,4.165471027,-0.1345289730000001
442,7.0,4.25998685911469,3.1612785509999997,-0.13872144900000016
443,7.0,4.4156689051147,4.144317954,-0.1556820459999999
444,7.0,4.581624988114726,4.134043917,-0.1659560830000002
445,7.0,4.7687706241147225,4.112854364,-0.18714563599999945
446,7.0,4.988500740114716,4.080269884,-0.21973011600000003
447,7.0,5.245919466114742,4.042581274,-0.25741872600000004
448,7.0,5.534980967114734,4.010938499,-0.28906150099999994
449,7.0,5.874871785114749,3.960109182,-0.33989081799999976
450,7.0,6.23784973011476,3.937022055,-0.3629779449999999
451,7.0,6.616618732114773,2.9212309979999995,-0.3787690020000003
452,7.0,6.983837531114773,2.932781201,-0.36721879899999976
453,8.0,4.350114768245603,4.3,0.0
454,8.0,4.350114768245604,3.3,0.0
455,8.0,4.350114768245604,4.3,0.0
456,8.0,4.350114768245604,4.3,0.0
457,8.0,4.350114768245604,4.3,0.0
458,8.0,4.350114768245604,3.3,0.0
459,8.0,4.350114768245604,3.3,0.0
460,8.0,4.350114768245604,4.3,0.0
461,8.0,4.350114768245604,4.3,0.0
462,8.0,4.350114768245604,3.3,0.0
463,8.0,4.350114768245604,4.3,0.0
464,8.0,4.350114768245604,4.3,0.0
465,8.0,4.350114768245604,3.3,0.0
466,8.0,4.350114768245604,3.3,0.0
467,8.0,4.350114768245604,3.3,0.0
468,8.0,4.350114768245604,3.3,0.0
469,8.0,4.350114768245604,4.3,0.0
470,8.0,4.350114768245604,4.3,0.0
471,8.0,4.350114768245604,4.3,0.0
472,8.0,4.350114768245604,3.3,0.0
473,8.0,4.350114768245604,3.3,0.0
474,8.0,4.350114768245604,3.3,0.0
475,8.0,4.350114768245604,3.3,0.0
476,8.0,4.350114768245604,3.3,0.0
477,8.0,4.350114768245604,3.3,0.0
478,8.0,4.350114768245604,3.3,0.0
479,8.0,4.350114768245604,3.3,0.0
480,8.0,4.350114768245604,3.3,0.0
481,8.0,4.350114768245604,4.3,0.0
482,8.0,4.350114768245604,3.3,0.0
483,8.0,4.350114768245604,3.3,0.0
484,8.0,4.350114768245604,3.3,0.0
485,8.0,4.350114768245604,3.3,0.0
486,8.0,4.350114768245618,3.3,0.0
487,8.0,4.350114768245618,4.3,0.0
488,8.0,4.350114768245618,3.3,0.0
489,8.0,4.350114768245618,3.3,0.0
490,8.0,4.350114768245618,3.3,0.0
491,8.0,4.350114768245618,4.3,0.0
492,8.0,4.350114768245618,3.3,0.0
493,8.0,4.350114768245618,3.3,0.0
494,8.0,4.350114768245618,3.3,0.0
495,8.0,4.350114768245618,3.3,0.0
496,8.0,4.350114768245618,3.3,0.0
497,8.0,4.350114768245618,3.3,0.0
498,8.0,4.350114768245618,4.3,0.0
499,8.0,4.350114768245618,3.3,0.0
500,8.0,4.350114768245618,4.3,0.0
501,8.0,4.350114768245618,4.3,0.0
502,8.0,4.350114768245618,4.3,0.0
503,8.0,4.350114768245618,3.3,0.0
504,8.0,4.350114768245618,4.3,0.0
505,8.0,4.350114768245618,3.3,0.0
506,8.0,4.350114768245618,4.3,0.0
507,8.0,4.350114768245618,3.3,0.0
508,8.0,4.350114768245618,3.3,0.0
509,8.0,4.350114768245618,4.3,0.0
510,8.0,4.350114768245618,3.3,0.0
511,8.0,4.350114768245618,3.3,0.0
512,8.0,4.350114768245618,4.3,0.0
513,8.0,4.350114768245618,4.3,0.0
514,8.0,4.350114768245618,4.3,0.0
515,8.0,4.350114768245618,3.3,0.0
516,8.0,4.350114768245618,4.3,0.0
517,8.0,4.3541801162456295,3.2959346519999997,-0.004065348000000135
518,8.0,4.381094256245632,4.27308586,-0.026914139999999698
519,8.0,4.432844021245643,3.2482502349999995,-0.05174976500000028
520,8.0,4.509250327245667,3.223593694,-0.07640630599999998
521,8.0,4.62926579224569,3.179984535,-0.12001546499999982
522,8.0,4.797108392245718,4.1321574,-0.16784260000000017
523,8.0,5.014835225245747,4.082273167,-0.2177268329999995
524,8.0,5.274904345245773,3.03993088,-0.2600691199999998
525,8.0,5.5703430782457986,3.0045612669999997,-0.2954387330000001
526,8.0,5.916462809245786,3.953880269,-0.34611973099999993
527,8.0,6.299013035245821,3.9174497739999996,-0.3825502260000002
528,8.0,6.686510611245808,2.9125024240000004,-0.38749757599999946
529,8.0,7.109661798245838,2.8768488129999996,-0.4231511870000002
530,8.0,7.558136844245837,3.8515249540000003,-0.44847504599999954
531,8.0,7.984126731245851,3.8740101129999998,-0.42598988700000007
532,8.0,8.40592667124588,3.87820006,-0.42179993999999965
533,8.0,8.827955914245877,2.877970757,-0.4220292429999999
534,8.0,9.246604532245897,3.881351382,-0.41864861799999975
535,8.0,9.64429729924592,2.902307233,-0.39769276699999967
536,8.0,10.016467329245927,2.9278299700000003,-0.3721700299999995
537,8.0,10.358382665245927,2.9580846640000003,-0.34191533599999957
538,8.0,10.719680160245957,3.938702505,-0.36129749499999964
539,8.0,11.076115851245959,3.943564309,-0.3564356909999997
540,8.0,11.451107040245972,3.9250088109999997,-0.37499118900000017
541,8.0,11.883986348245969,3.8671206920000003,-0.4328793079999995
542,8.0,12.375543066245996,3.808443282,-0.491556718
543,8.0,12.907210057246004,2.768333009,-0.5316669909999998
