PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLAverageEnergy,IRLAverageLogQtau,IRLMedianLogQtau,IRLAverageExpertEnergy,IRLAverageExpertLogQtau,IRLMedianExpertLogQtau,IRLLoss,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.047977447509765625,0.04902195930480957,0.005996227264404297,-2786.5731480742197,10.173593,-2.8683937,-2.5351915,-6.245861,-146.36107,-21.237368,0.024652371,12,-550.7281964243139,-849.4950191577276,0.7480483368802366,12,2.8180046,16.743408,408.5274452253191,-7.975095272064209,-1262.2734327316284,0.99011964,-0.28180041909217834,-0.30173835158348083,0.0,0.009990778751671314,0.01993793249130249,20.661999464035034,1.074000358581543
0.042995452880859375,0.04993939399719238,0.009001493453979492,-5928.981686760245,9.997576,-2.7643008,-2.4248528,-6.148738,-148.5283,-21.780066,0.020885052,13,-636.7176968684623,-999.7576964855194,0.8761418166140158,10,2.7820675,16.152382,114.82215676840384,-736.1926212310791,-1113.9887313842773,0.9725946,-0.27820679545402527,-0.29927685856819153,0.0,0.007320246659219265,0.02107006311416626,22.063003063201904,1.1300032138824463
0.0420079231262207,0.05098700523376465,0.0069942474365234375,-3344.5421373436393,9.6544285,-2.7155437,-2.4489927,-7.6179357,-145.98909,-21.06933,0.013735677,14,-619.7212921696407,-965.4429167270661,0.8555107842972663,10,2.781113,16.13697,88.92889748937732,-859.3274383544922,-1142.5429286956787,0.97227526,-0.2781113088130951,-0.2997521460056305,0.0,0.009857721626758575,0.0216408371925354,23.4689998626709,1.0859980583190918
0.05194258689880371,0.05005812644958496,0.006021022796630859,-3028.121267302163,10.388888,-2.7680185,-2.4882975,-7.0735326,-140.80948,-20.509577,0.01568278,15,-666.8322533171474,-1038.8888602018355,0.949111781749046,10,2.7819278,16.150126,177.95619350844882,-772.3059272766113,-1354.3652629852295,0.9732533,-0.2781926989555359,-0.29958242177963257,0.0,0.006461488548666239,0.02138972282409668,24.851999044418335,1.1089966297149658
0.0390167236328125,0.05695176124572754,0.006998538970947266,-6865.122996505018,11.500565,-2.8108706,-2.4690824,-7.6315413,-142.29141,-20.426477,0.013097951,16,-735.807131440772,-1150.0565591335296,0.7898448678690235,10,2.7784731,16.094429,164.25118055235967,-891.0069723129272,-1406.5987462997437,0.97139305,-0.2778472900390625,-0.30653128027915955,0.0,0.0067336177453398705,0.028683990240097046,26.282999515533447,1.13899564743042
0.05800318717956543,0.047963857650756836,0.007017612457275391,-3752.0812960790618,10.552898,-2.7995725,-2.4452713,-8.640386,-144.80414,-20.899544,0.008382793,17,-690.5441058872874,-1055.2898597240448,0.743691434730349,10,2.782696,16.162537,152.18480434788336,-784.0810079574585,-1348.0911417007446,0.97312236,-0.27826955914497375,-0.30544325709342957,0.0,0.009916424751281738,0.02717369794845581,27.66899847984314,1.1019976139068604
0.04595041275024414,0.052039384841918945,0.004991769790649414,-9108.548302499947,11.557474,-2.8289878,-2.5141768,-7.5004196,-148.69629,-21.068863,0.009518912,18,-727.2503893579371,-1155.7475591659545,0.7170661473259907,10,2.7882617,16.252743,240.49261439531028,-746.9969148635864,-1547.5898904800415,0.9755388,-0.2788262367248535,-0.29973164200782776,0.0,0.007387655321508646,0.020905405282974243,29.180999755859375,1.1799957752227783
0.044003963470458984,0.05797219276428223,0.006005525588989258,-6503.447484483047,10.628651,-2.7791734,-2.511694,-9.288607,-148.7465,-20.841839,0.010299013,19,-677.4247967484002,-1062.865019464493,0.8094701346420412,10,2.7885132,16.25683,177.90974434676258,-724.4961452484131,-1298.6756238937378,0.9756532,-0.2788512706756592,-0.3016767203807831,0.0,0.006726415362209082,0.0228254497051239,30.632999658584595,1.1419987678527832
0.04799675941467285,0.05699968338012695,0.006998538970947266,-6575.057064811631,12.118053,-2.8053374,-2.4989426,-7.3966165,-147.91277,-20.99207,0.014832215,20,-766.3046296926325,-1211.8053365707397,0.76505011466331,10,2.7783546,16.092522,272.1732678762098,-769.6213793754578,-1615.0625085830688,0.9708184,-0.2778354585170746,-0.30608510971069336,0.0,0.006816578097641468,0.028249651193618774,32.11200022697449,1.1669998168945312
0.051969289779663086,0.04109644889831543,0.010016202926635742,-1098.2317949205658,10.107819,-2.78765,-2.4813638,-9.093378,-146.26646,-20.798878,0.012921453,21,-669.2340651773799,-1010.7818512439728,0.034489605179015004,10,2.7877414,16.24429,108.76637791467516,-811.6000361442566,-1168.1508522033691,0.9754005,-0.27877411246299744,-0.31171882152557373,0.0,0.00867528934031725,0.032944709062576294,33.51899981498718,1.1150004863739014
0.04692411422729492,0.04305458068847656,0.006018638610839844,-3719.451435314387,10.49754,-2.784522,-2.5165305,-10.284884,-138.84612,-20.056808,0.006823129,22,-681.7324563955638,-1049.7540172100066,0.8577182412464839,10,2.8396163,17.1092,171.05668294052774,-713.7858934402466,-1399.7034463882446,1.001064,-0.2839616537094116,-0.3068932294845581,0.0,0.0073884017765522,0.022931575775146484,34.97099995613098,1.141995906829834
0.036005258560180664,0.06198906898498535,0.003997802734375,-3208.129338743194,11.326318,-2.831126,-2.5200038,-11.066595,-142.55275,-20.744337,0.0058820713,23,-727.3590935265363,-1132.6317213535308,0.17112679649214713,10,2.8200872,16.778313,187.54909511251816,-867.0283741950989,-1522.5291357040405,0.99128777,-0.28200867772102356,-0.31534242630004883,0.0,0.00996370892971754,0.03333374857902527,36.434999227523804,1.1519994735717773
0.044962167739868164,0.0660562515258789,0.005996227264404297,-864.601321027392,12.078216,-2.854994,-2.5566487,-10.129325,-141.30528,-20.807245,0.007430424,24,-774.045381619553,-1207.8216047763824,0.845996739080453,10,2.8253644,16.86709,139.97085728535015,-903.5572056770325,-1417.1258192062378,0.99395084,-0.2825365364551544,-0.3122696578502655,0.0,0.006806126795709133,0.029733121395111084,37.93799948692322,1.1930007934570312
0.03898477554321289,0.05399775505065918,0.0020003318786621094,-7106.323279539446,11.892307,-2.8398285,-2.5706882,-11.183633,-139.76073,-20.524323,0.013331706,25,-671.3533851607285,-1082.199904311787,0.8083887539853845,11,2.830274,16.950106,409.7249226546163,-13.376423835754395,-1721.2041063308716,0.9964631,-0.2830275297164917,-0.3350256681442261,0.0,0.007662578951567411,0.051998138427734375,39.359999656677246,1.1020002365112305
0.03592205047607422,0.05208849906921387,0.008991718292236328,-6059.895659630759,12.738995,-2.8901968,-2.5672727,-10.205467,-137.33215,-20.544302,0.009194188,26,-801.6397592251463,-1273.8993909358978,0.654134099721122,10,2.8468997,17.234268,237.34879143298778,-964.1262807846069,-1686.8965797424316,1.004828,-0.2846899628639221,-0.3160092830657959,0.0,0.006849147845059633,0.03131932020187378,40.78999900817871,1.1429946422576904
0.056996822357177734,0.0570063591003418,0.005999565124511719,-1957.2303596894685,11.394779,-2.8684886,-2.5401912,-12.677666,-140.10822,-21.04157,0.0063018124,27,-727.547774784932,-1139.4778861045838,0.6918872999435326,10,2.8619156,17.495008,172.22016040375343,-815.7773027420044,-1388.4349575042725,1.0121202,-0.28619152307510376,-0.3153690695762634,0.0,0.006620719097554684,0.029177546501159668,42.24300026893616,1.1469993591308594
0.0520172119140625,0.05296897888183594,0.007001161575317383,-5421.236459206361,10.65111,-2.8433878,-2.5268614,-13.05621,-138.47906,-20.912062,0.010284381,28,-679.7503259289866,-1065.1109629631042,0.425017505268924,10,2.859127,17.446291,165.87444707094193,-836.0596590042114,-1337.875117778778,1.0107994,-0.2859126031398773,-0.30435144901275635,0.0,0.007804736960679293,0.01843884587287903,43.714000940322876,1.1520028114318848
0.04088783264160156,0.050078392028808594,0.008031845092773438,-4931.449939378911,11.942856,-2.8666172,-2.5701494,-11.690512,-141.4722,-21.287834,0.010166197,29,-759.2444320474901,-1194.285574388504,0.2936703185605227,10,2.8417256,17.145327,173.4396475149137,-952.5680785179138,-1487.0381288528442,1.0020137,-0.28417259454727173,-0.3116854727268219,0.0,0.008506523445248604,0.02751287817955017,45.073999643325806,1.063995361328125
0.055966854095458984,0.04999184608459473,0.007990598678588867,-6166.968592407388,12.047601,-2.8598824,-2.5333152,-13.155661,-137.92914,-21.393171,0.0061047603,30,-759.3149479960615,-1204.7600069522857,0.6548692254488495,10,2.8583791,17.433247,270.7811915343197,-770.4788827896118,-1726.7658729553223,1.0105004,-0.28583788871765137,-0.31297945976257324,0.0,0.007424760609865189,0.027141571044921875,46.456000089645386,1.1059989929199219
0.05102396011352539,0.04298901557922363,0.00799107551574707,-2225.8658539338485,11.800682,-2.8852003,-2.57279,-13.662537,-142.79144,-22.218422,0.006150209,31,-759.0600534994974,-1180.0682002544404,-1.3168754248368044,10,2.8531098,17.341627,192.77525628015272,-789.2511959075928,-1420.1445035934448,1.0076634,-0.2853109538555145,-0.3114336431026459,0.0,0.007784720044583082,0.026122689247131348,47.817999839782715,1.0909984111785889
0.036972761154174805,0.05303692817687988,0.004996061325073242,-5793.161247388132,11.953323,-2.9426937,-2.633949,-13.272627,-142.75237,-22.090904,0.019014018,32,-765.8157024283564,-1195.3323009490966,0.01057604531371703,10,2.8577838,17.42287,215.52352368139958,-784.2667288780212,-1594.1634197235107,1.010008,-0.28577837347984314,-0.3176777958869934,0.0,0.008898857049643993,0.03189942240715027,49.2020001411438,1.0690009593963623
0.04296755790710449,0.054991960525512695,0.005003452301025391,-615.2610655499409,11.947529,-2.911362,-2.5918746,-13.580227,-142.49796,-21.37281,0.008272574,33,-757.1896174315573,-1194.752909374237,0.5814648519260444,10,2.852226,17.326307,197.81880074175265,-964.2088088989258,-1671.9463863372803,1.0072091,-0.28522253036499023,-0.30985596776008606,0.0,0.00974565651267767,0.024633437395095825,50.57599949836731,1.0829999446868896
0.05196738243103027,0.03904294967651367,0.0040132999420166016,-4592.0651786185645,12.199845,-2.883432,-2.551352,-14.994964,-137.74355,-20.405703,0.008130571,34,-709.852271004648,-1110.1858406066895,0.5082631136359421,11,2.8789449,17.795486,394.15763060405294,-10.063323020935059,-1538.0789976119995,1.020769,-0.2878945767879486,-0.3094733655452728,0.0,0.006738032680004835,0.02157878875732422,51.9520001411438,1.0759997367858887
0.05197715759277344,0.048007965087890625,0.012006044387817383,-1005.3862793112377,11.0315,-2.9212654,-2.596383,-16.481613,-136.95184,-19.847458,0.004702841,35,-639.1055339336041,-1003.8665012879806,0.7395444105904695,11,2.8841462,17.888288,348.0786714994815,-13.171640396118164,-1328.6011610031128,1.0234144,-0.2884146571159363,-0.31255537271499634,0.0,0.0069292280822992325,0.02414071559906006,53.33599781990051,1.1159963607788086
0.04495096206665039,0.04400181770324707,0.01001739501953125,-4856.467244497512,13.300084,-2.88494,-2.5741696,-15.4567375,-140.75989,-20.094297,0.0052022357,36,-835.5087110631866,-1330.0083564281463,0.16613274904630382,10,2.8708994,17.65289,398.6744191220956,-888.7833728790283,-2014.3481016159058,1.0166552,-0.28709009289741516,-0.31242629885673523,0.0,0.007326100487262011,0.02533620595932007,54.70800042152405,1.0739953517913818
0.04296231269836426,0.0509951114654541,0.004000186920166016,-4357.836885685327,12.712441,-2.8399928,-2.537509,-15.39025,-141.79953,-20.579342,0.0034675386,37,-807.0786725577944,-1271.2441730499268,0.6065998610404915,10,2.8670654,17.585337,313.5017698133534,-760.9387316703796,-1779.2699098587036,1.0147104,-0.2867065370082855,-0.309758722782135,0.0,0.009796873666346073,0.023052185773849487,56.0620002746582,1.0810012817382812
0.042061805725097656,0.05195975303649902,0.004995584487915039,-3769.7876013406617,13.242915,-2.8596916,-2.560952,-13.601849,-142.7184,-20.760399,0.012140321,38,-835.1828321829405,-1324.2914740800857,0.6517118669473918,10,2.8566206,17.402617,274.9420145212038,-790.461240530014,-1970.0111827850342,1.0094178,-0.28566205501556396,-0.3056407868862152,0.0,0.007310033775866032,0.019978731870651245,57.44899868965149,1.0859944820404053
0.041960954666137695,0.04699587821960449,0.007010459899902344,-6039.641101819159,12.985206,-2.8363578,-2.5252676,-15.765637,-139.64273,-20.294128,0.0022996052,39,-813.8924011445572,-1298.520592021942,0.8592030933456929,10,2.8659475,17.56569,343.00895564564195,-846.5637893676758,-1973.4922971725464,1.0141416,-0.2865947186946869,-0.31097131967544556,0.0,0.007770246360450983,0.024376600980758667,58.810999393463135,1.0550017356872559
0.04193115234375,0.05199551582336426,0.00502777099609375,-4726.221743901062,13.578183,-2.8419125,-2.5481741,-15.8158655,-144.33328,-21.128244,0.005261357,40,-859.0369521827952,-1357.8182728767395,0.6815383952518761,10,2.8486521,17.264496,370.74647699968165,-824.8772397041321,-1953.7538061141968,1.005407,-0.28486523032188416,-0.3020956516265869,0.0,0.00695867370814085,0.01723042130470276,60.18499970436096,1.0659949779510498
0.05492854118347168,0.04806947708129883,0.003999948501586914,-6469.105904790929,13.537773,-2.8459752,-2.55935,-15.573156,-150.24397,-21.982756,0.0024619487,41,-838.1510371846653,-1353.777358341217,0.07860838777369339,10,2.8165603,16.719242,281.2327266743976,-881.8745183944702,-1821.7376794815063,0.98942614,-0.2816561162471771,-0.307801753282547,0.0,0.009768793359398842,0.026145637035369873,61.54899978637695,1.0739986896514893
0.06099224090576172,0.04998612403869629,0.004995584487915039,-3138.827564822854,13.819761,-2.826211,-2.5240376,-15.265257,-149.22316,-21.201002,0.0022372184,42,-871.0536532750044,-1381.9762439727783,0.5714438260214827,10,2.8250337,16.861513,397.98420531109144,-844.1942758560181,-2235.361729621887,0.9936565,-0.28250330686569214,-0.30927759408950806,0.0,0.006963176652789116,0.026774287223815918,62.9189989566803,1.0849995613098145
0.045989036560058594,0.04197072982788086,0.005997419357299805,-3280.761166735826,13.120344,-2.805434,-2.4999328,-14.47475,-150.89906,-21.281717,0.0064309807,43,-822.5141929570891,-1312.0344843149185,0.21480506052107218,10,2.8334384,17.003826,378.4591681683169,-841.1631700992584,-2017.3131141662598,0.99800414,-0.28334376215934753,-0.30647486448287964,0.0,0.008570901118218899,0.023131102323532104,64.28299808502197,1.0929944515228271
0.040956974029541016,0.04502391815185547,0.00803828239440918,-2244.5751241553216,13.158128,-2.8678746,-2.5848987,-14.896655,-155.46495,-21.849636,0.0050202054,44,-834.4090756728212,-1315.8127804756164,-1.6656389737628237,10,2.8313904,16.969038,265.6874471998595,-878.0539917945862,-1791.3408031463623,0.99738383,-0.28313905000686646,-0.3110126852989197,0.0,0.006468756590038538,0.027873635292053223,65.66099977493286,1.068995475769043
0.041994333267211914,0.046972036361694336,0.0029969215393066406,-2259.6563335440555,13.995584,-2.8616421,-2.552335,-16.889967,-154.85017,-21.778833,0.010878336,45,-895.8889666236231,-1399.558472108841,0.6028781623323802,10,2.8445106,17.193142,349.81099304432115,-829.9732098579407,-1887.910852432251,1.004137,-0.28445106744766235,-0.3022511601448059,0.0,0.006620411761105061,0.017800092697143555,67.06699967384338,1.0879943370819092
0.04895377159118652,0.04601168632507324,0.00600886344909668,-4550.03449601309,14.390942,-2.838154,-2.5065117,-16.790422,-156.91306,-21.899714,0.003779244,46,-765.9616305501228,-1201.643650452296,0.46252224290116306,12,2.8310773,16.963726,630.162269261314,-6.731983184814453,-2247.2998065948486,0.99743044,-0.2831077575683594,-0.31073883175849915,0.0,0.00900926161557436,0.02763107419013977,68.41599941253662,1.068000078201294
0.04599928855895996,0.042038917541503906,0.00699162483215332,-4667.80576972005,12.761838,-2.8265898,-2.5658917,-16.218967,-162.02824,-22.710766,0.007410315,47,-814.9736508151677,-1276.1838661193847,0.3273220268612784,10,2.8349493,17.029535,329.26903947693364,-811.5661125183105,-2035.3867740631104,1.0001984,-0.2834948003292084,-0.3048397898674011,0.0,0.006944871507585049,0.02134498953819275,69.77900290489197,1.0539987087249756
0.0569300651550293,0.05107569694519043,0.0030012130737304688,-3768.9949942388325,13.8699045,-2.7961998,-2.528,-13.842078,-162.45824,-23.453362,0.007869892,48,-886.6783259356847,-1386.9904706954956,0.5309019338998762,10,2.8305678,16.955086,322.7395861403309,-925.2702970504761,-2067.200092315674,0.99784815,-0.2830568253993988,-0.30079185962677,0.0,0.006498571485280991,0.017735034227371216,71.15999913215637,1.0859951972961426
0.0450139045715332,0.047963619232177734,0.006981849670410156,-6214.737914539537,13.699732,-2.895042,-2.5621598,-15.776922,-161.77863,-23.374544,0.008193492,49,-862.3855207192073,-1369.973141694069,0.6939373545636298,10,2.8349571,17.02967,284.5708476054869,-774.5257084369659,-1826.9333000183105,1.0000305,-0.28349560499191284,-0.30918070673942566,0.0,0.008386405184864998,0.025685101747512817,72.57800006866455,1.1249995231628418
0.03500008583068848,0.05098247528076172,0.007999658584594727,-4252.777397815948,14.553701,-2.810794,-2.501329,-17.289038,-159.38966,-23.171562,0.002986726,50,-914.9827289440449,-1455.3701617240906,0.4608871033002483,10,2.8475342,17.245205,324.06411012601217,-1121.894157409668,-2185.1194257736206,1.0062618,-0.28475338220596313,-0.3078301250934601,0.0,0.006665201857686043,0.023076742887496948,73.93899965286255,1.065000057220459
0.034996747970581055,0.053983211517333984,0.006002664566040039,1478.9073099919185,12.702086,-2.7502174,-2.450698,-15.765719,-163.16377,-23.78147,0.0035671175,51,-817.4131322419955,-1270.2086531162263,0.5060565431577246,10,2.8261602,16.880518,205.70265468877818,-932.3828864097595,-1529.4336185455322,0.995615,-0.2826160192489624,-0.29709893465042114,0.0,0.0061682662926614285,0.01448291540145874,75.32699966430664,1.0799999237060547
0.04298710823059082,0.05198025703430176,0.00698089599609375,-4550.3258111622235,13.209391,-2.8334687,-2.5337653,-19.186098,-163.63078,-23.88266,0.0014153209,52,-837.7158155086179,-1320.9390856266023,0.6969844163353649,10,2.8275645,16.90424,213.7880301567649,-973.9170989990234,-1656.0975637435913,0.99639755,-0.282756507396698,-0.31646984815597534,0.0,0.007687932811677456,0.033713340759277344,76.73799991607666,1.0809988975524902
0.043967485427856445,0.049988746643066406,0.010995626449584961,-5463.072130488637,13.662102,-2.7955408,-2.5365727,-18.709734,-165.22119,-24.241104,0.0032534634,53,-856.0601208779174,-1366.2102010726928,0.8505293792488791,10,2.8205454,16.786003,315.92338023118185,-882.5692157745361,-1890.7024183273315,0.9929571,-0.2820545732975006,-0.3063395917415619,0.0,0.009684222750365734,0.02428501844406128,78.1639997959137,1.0889990329742432
0.04096722602844238,0.050978660583496094,0.004991769790649414,-6989.976868666656,15.955676,-2.8457036,-2.5373616,-19.643381,-159.98607,-23.542574,0.0037841033,54,-997.8928508483448,-1595.5674962043763,0.6710918129044838,10,2.8272471,16.898876,489.63487463928294,-997.2035398483276,-2474.650327682495,0.99564075,-0.28272461891174316,-0.30421191453933716,0.0,0.008188477717339993,0.021487295627593994,79.55600047111511,1.0779938697814941
0.037958621978759766,0.054987192153930664,0.0029973983764648438,-5462.850020523112,15.083008,-2.886618,-2.5893033,-21.987598,-159.72209,-23.97751,0.0009335398,55,-952.3773769787085,-1508.3008489608765,0.6290938155800598,10,2.8310814,16.963795,289.85084120963376,-1190.5759687423706,-2130.896438598633,0.9975281,-0.2831081449985504,-0.31834283471107483,0.0,0.008974258787930012,0.035234689712524414,80.93100166320801,1.0649988651275635
0.046016693115234375,0.042055368423461914,0.002988576889038086,-6906.419742530348,16.576878,-2.910595,-2.5884254,-17.59818,-143.74033,-21.92412,0.00406035,56,-1034.5468018751203,-1657.6876496315003,0.8910013290730083,10,2.8974328,18.127548,490.29439911599707,-897.496738910675,-2498.131284713745,1.0304823,-0.28974324464797974,-0.32571783661842346,0.0,0.009312408976256847,0.035974591970443726,82.29700016975403,1.072995901107788
0.04797029495239258,0.04300546646118164,0.006002664566040039,-4297.851262830514,14.446653,-2.918261,-2.575507,-15.722295,-144.56645,-22.311361,0.020993704,57,-828.453921426505,-1314.6454029950228,0.5299810692565314,11,2.8935776,18.057796,569.6521896660481,-12.863377571105957,-2131.1622200012207,1.0284729,-0.2893577516078949,-0.31994226574897766,0.0,0.006653187330812216,0.030584514141082764,83.67499947547913,1.0739986896514893
0.040018558502197266,0.06096076965332031,0.0059967041015625,-2164.0437273894645,13.795711,-2.9091134,-2.5826173,-17.879835,-149.75479,-22.977047,0.0038868033,58,-796.9181270769303,-1255.4096686189826,-0.20169673886721085,11,2.8774278,17.76851,477.55951048536167,-11.783843040466309,-2103.033281326294,1.0204797,-0.28774282336235046,-0.315457284450531,0.0,0.0069623589515686035,0.027714461088180542,85.05799913406372,1.0849976539611816
0.0479886531829834,0.04499483108520508,0.003991127014160156,-8094.073127590406,15.850862,-2.8980572,-2.6401649,-18.730661,-146.00829,-22.805294,0.0027871663,59,-978.514819576297,-1585.0861001968383,0.7616066230254132,10,2.9168706,18.483355,409.477249898702,-961.8740825653076,-2343.8540439605713,1.0410231,-0.29168701171875,-0.3130960166454315,0.0,0.008257097564637661,0.02140900492668152,86.42699980735779,1.088998794555664
0.045920610427856445,0.04404902458190918,0.005982398986816406,-5832.254325963413,15.795565,-2.9115973,-2.6411338,-18.123331,-147.55505,-23.030323,0.0038109245,60,-981.6186518831107,-1579.5564105987548,0.7208419825132668,10,2.9046664,18.259151,508.27552452866126,-1005.1171474456787,-2506.80144405365,1.0346465,-0.29046669602394104,-0.31464168429374695,0.0,0.00801205262541771,0.024174988269805908,87.79800057411194,1.0679960250854492
0.05295920372009277,0.04001951217651367,0.004999637603759766,-8487.677258393165,16.275396,-2.9617524,-2.6499143,-19.242102,-145.08545,-22.51888,0.0043007554,61,-1004.9033968302194,-1627.5396260738373,0.8041286420918168,10,2.9116578,18.387257,461.5541244883517,-944.2049474716187,-2550.3546237945557,1.0381021,-0.2911657392978668,-0.32029053568840027,0.0,0.009206624701619148,0.029124796390533447,89.15699982643127,1.067000389099121
0.0410008430480957,0.049981117248535156,0.0060002803802490234,-3840.4341022890853,14.986178,-2.934981,-2.6197867,-18.55228,-144.51613,-22.54951,0.012100902,62,-928.5667791952058,-1498.6178089618684,-0.5971931054167681,10,2.923401,18.604456,507.19990371227476,-907.8674039840698,-2338.5646409988403,1.0443381,-0.29234015941619873,-0.3213597238063812,0.0,0.00681693060323596,0.029019564390182495,90.52699995040894,1.0640003681182861
